,control_day3,covid_day3,chi
10860,421.7550235,267.64065165,88.74301965823985
19929,417.60827359999996,264.59743395000004,88.48278194119646
1925,470.6687826,306.14478045000004,88.41616454693727
7774,54.567616765,16.472107035,88.10456722414834
4308,17.722372784999997,2.6008590055000003,87.91717601764024
11596,42.744057575,11.270389025,87.89331138418791
1416,103.513070555,42.480697085,87.6857223865294
8713,20.863409545,3.467812007,87.26159696466836
23264,20.863409545,3.467812007,87.26159696466836
26955,125.81731718500001,55.958219625000005,87.21316626230313
514,133.08781585,292.84402635,87.15235585108702
9283,36.15075744,8.66953002,87.11174178617814
17178,117.84080659,51.1502271,86.95236844240735
3825,77.53177395,28.118457175000003,86.83534304568387
8899,162.25625055,79.31731747,86.7259110603494
10210,68.123070305,23.244067086,86.65114080418947
10120,51.417936005,174.2220246,86.56106603211066
3459,65.70533341,22.049786165,86.43198582512994
12763,142.15647955,66.42805319,86.33091417806675
3400,272.05715735,156.08240915,86.17333813144445
17092,17.382332843,118.03374348,85.82890082558956
24944,159.1699591,77.63204467,85.64029864027543
13491,142.1449542,303.2521223,85.59056212481998
11770,77.82283122,212.72615344,85.55086458199038
1291,139.738742655,65.118741525,85.50755801236596
898,474.19596064999996,311.11643695,85.48224359644801
23328,451.7216727,293.37054695,85.47238053370752
11820,13.9070188065,1.7339060035,85.46292302780098
18212,13.901256145,1.7339060035,85.38202714969727
9261,28.831276104999997,6.06867101,85.3788564015303
25989,363.39798475,224.8812598,85.320062276145
19793,229.7453423,126.06638204999999,85.26719513738188
24243,28.49699883,136.25752089,85.22340666992115
275,289.7535981,169.62632925000003,85.07264635840822
14130,134.45085693,61.92962424,84.92428713107144
21212,116.40285089999999,266.8532007,84.8230701208238
17176,91.40133542,36.08469815,84.79855771942357
11535,109.826838735,46.86409529,84.59156284975388
21121,44.138793324999995,12.137342025,84.37538327558757
21551,141.11907170499998,66.36165565000002,84.2153680537409
721,17.385214175999998,2.6008590055000003,84.04037179457553
4608,17.385214175999998,2.6008590055000003,84.04037179457553
9976,252.52509419999996,142.96308335,83.96457281288419
15328,47.608344695,13.707584065999999,83.84129294347068
4417,192.92891164499997,100.94250934,83.82492434893638
10061,26.07926193,5.20171801,83.79382336635527
13024,15.2931105555,112.29240038499998,83.78894916457922
11493,280.39387715,163.39399425,83.77892138231825
6722,431.2703364,278.6145816,83.6416361976861
16432,13.5554535395,109.0368855,83.61119090500426
4098,107.403339185,252.6723891,83.51959997835301
11952,52.12971054,171.882095975,83.43297035113318
20669,56.63090706,178.62318715,83.31570295551639
19837,101.49588157000001,42.20200236,83.3079928715039
17116,194.50233272,102.23405665500002,83.2739602296773
23684,52.84436641,172.42172105999998,82.92890047255787
28071,133.145442485,61.650929520000005,82.90978617677378
27378,112.58461555,48.925329219999995,82.83040299682474
17284,326.6276554,198.43031109999998,82.82282577932592
25145,93.853648295,37.86723735,82.77546580784339
25804,19.81159507,3.3041480460000003,82.47082257105569
11076,20.840358889,120.53733605,82.4598218341076
11375,66.35659996,192.26437364999998,82.45296398193246
6201,40.660597955,152.8268943,82.32371725788815
18157,51.086540064999994,15.441490071,82.28283560930177
27828,266.06902245,153.64521409999998,82.26167510620516
8761,54.218932825,173.60289753499998,82.09846282666496
16779,104.61386766000001,44.311869485,82.06223357668621
16211,250.5424812,142.48985584500002,81.93825291541042
26902,166.09753655,83.42202093499999,81.93569042797382
8157,135.25771543550002,63.287569149999996,81.84390751491318
330,261.03469394999996,150.22603530000004,81.73389391054643
6922,87.61479474000001,34.514456111,81.69463697896225
20772,95.582661305,233.04203360000002,81.08013279770582
23396,144.954595005,69.78083446,80.98347229877763
30389,103.227775955,43.72361121,80.98017350383672
10409,127.84026883499999,277.74762855,80.90876100019328
3068,440.62717605,288.1024314,80.74835612285536
16525,38.5944263275,10.076108096999999,80.71513989991973
23441,388.86343745000005,247.51930425,80.71355909226767
16732,35.116230958,8.66953002,80.67657518809887
19856,13.561216205,1.7339060035,80.67638402551154
6152,65.679401415,189.23892035,80.67555390409214
20871,30.58910245,6.935624015,80.6685946159972
13547,118.53529313,53.096430264999995,80.65033283201787
1835,13.5583348725,1.7339060035,80.63708055443078
22213,13.552572205,1.7339060035,80.55850230665543
25502,13.552572205,1.7339060035,80.55850230665543
16660,87.58598146,34.726753265,80.45952306710936
2273,20.163160338999997,3.467812007,80.37767196265871
11077,109.083369525,47.40372037,80.25486375730831
704,177.681902404,91.8970182,80.07927245123267
1829,21.54348942,119.24578875000002,80.05095521135475
17719,50.39781619,165.472992575,80.0269337852027
9050,56.328324422499996,18.206013035,79.8258587825685
30417,64.290428335,22.213450119999997,79.7027065197554
28869,69.88665929449999,25.141637050000003,79.63351836155788
15772,75.08234235,27.954793215000002,79.44991295017309
10195,420.46113435000007,273.18280205,79.40070532367992
3061,9.036969028000001,96.58997997,79.36154171882858
27664,65.65635076000001,187.3413504,79.0388192770644
8468,93.13899241,227.075288905,78.99992819694945
24499,52.12682921,166.97683705,78.99613224137343
11478,108.44074698,248.5676856,78.99481736580665
13411,27.799630954999998,128.35767748,78.77924343481247
10988,76.439620795,202.73420725,78.67602998131669
3882,150.1358714,305.0168971,78.64525654137623
14828,51.772382605000004,166.04348649999997,78.64135751800103
2047,3.8211166400000005,86.07151315700001,78.59891709889772
6276,92.40992991499999,37.86723735,78.56145629911143
29614,36.496560040000006,9.372819056,78.49264138905633
4691,343.12821512999994,213.7259016,78.3478213055128
29631,292.00129365,174.94307805,78.32619611014144
29076,138.27773625,66.26438924,78.26107215445718
15420,124.80584134,57.643492435,78.25308495184267
7226,27.816918950999998,6.06867101,77.93902284764168
3977,27.814037618,6.06867101,77.9183725954394
5113,254.3030899,147.24921515,77.83085354522305
7122,91.738494025,223.66921455,77.81900183833618
26516,6.601944135499999,90.24261420900001,77.5217091355758
22824,102.881973325,44.311869485,77.41621158614457
22218,75.42526365500001,28.494418295,77.29598910923247
25812,42.755582905,12.137342025,77.23904234178511
25686,80.61230270499999,207.0512079,77.21180141403175
11266,94.187925565,226.4028687,77.21099687722854
27389,136.52567256499998,65.44606945,77.19806584940626
4675,50.023200259999996,161.75735465,77.18054789076854
27468,345.02722675,215.93303509999998,77.17814140874333
2289,32.338284795,7.802577015,77.154119095299
2861,132.770826575,63.057507605000005,77.0716608759145
18038,9.039850361,0.866953002,77.04714221723076
21879,9.039850361,0.866953002,77.04714221723076
24977,238.0993501,135.81516215,77.03156951678336
8191,75.399331655,199.24863090000002,76.98245581007684
12998,9.034087694499998,0.866953002,76.93852946072045
17191,395.54317755,255.38827885,76.91580724871335
1870,89.31787579499999,36.46065927,76.62739497059928
27262,31.277826325,131.741327505,76.61160898018733
22168,66.7571478945,23.947356125,76.52946161495936
24200,48.30571256499999,158.19227625000002,76.33151987404673
11044,106.32559269999999,46.651798136000004,76.33064318947592
3584,16.690727635,2.6008590055000003,76.3303191663798
23489,36.510966705,9.53648302,76.29885866166323
3000,36.510966705,9.53648302,76.29885866166323
26906,77.845881875,30.016027140000002,76.21578276502058
15723,163.32535305,83.53705172,76.20777724434252
2272,36.485034715,9.53648302,76.15222896481258
15748,114.64790589,253.60573965,76.13896905456649
13801,15.298873221,104.48982336999998,76.13206082579488
7215,25.0332101225,121.01056357,76.12271278662173
19318,20.84324022,113.97767317,76.10282224291916
17643,13.212532266,1.7339060035,75.98962147209309
30351,33.343997955,134.19628695,75.79333546926426
25818,62.57582196,21.886122205,75.64847032489861
29265,412.1532279,269.40542645,75.63669034925864
13672,230.12860223,130.72847495,75.57944286475595
536,40.306151355,144.95791970500002,75.55290970696996
10781,46.233778275,13.87124803,75.50390286392565
26899,220.4461293,123.81061529600001,75.4250557958335
4807,39.283150205,10.779397142,75.37192738830086
22276,19.81159507,111.42544737999998,75.32478560714297
17351,100.8330896855,43.559947245000004,75.30341638295529
18900,43.406849462,149.37684666500002,75.17657895395251
27376,23.96987032,118.16653861500001,75.08904315787349
15643,138.335362885,284.29418700499997,74.93638390192764
23225,83.381604865,208.29412205,74.90915632149938
25758,92.778783165,38.849221121,74.86373158419659
20248,9.72281157,93.28583192,74.85357879428894
14083,102.13562282000001,234.5991712,74.79392002822472
24998,94.84495480000001,40.092135240000005,74.77454697346569
9830,43.455832115,12.676967099999999,74.72911494829005
24088,7.296430676,88.47783938,74.48668689637579
3389,298.8251431,182.40056274999998,74.31272527515056
27340,87.56869344500001,35.921034195,74.2595742517739
4180,141.7616943,69.78083446,74.25024683927697
4535,144.20248185,291.21204665,74.21331772260115
24266,160.1958416,82.13047364,74.20146755079875
6004,354.75868230000003,225.5181513,74.06550096689254
17457,14.589980019,100.99114252000001,73.91896650783836
9250,73.00752675999999,27.742496055,73.85503455285944
18499,124.39664945000001,58.62547619,73.78783957297424
9077,53.86736756,17.715021155,73.77875189374092
1769,81.66699851499999,32.616886144999995,73.76282066945379
25762,42.05245237,12.137342025,73.73227392869204
18097,19.45426714,3.467812007,73.69682877951406
11661,19.44562314,3.467812007,73.6171534346437
24703,22.935343835,114.68096221500001,73.39717359667948
13983,121.321883325,56.77653943,73.37716353178261
17145,281.0768383,169.55993165,73.34291980286261
21755,347.06458505,220.10413615,73.23331522450137
30748,392.8026887,255.9456683,73.17898426322385
10249,46.207846285,151.30528544999999,73.00122851749904
22093,82.007038455,203.61426471999997,72.62908372457619
30684,184.62964914,99.6995952,72.34847892593358
23899,192.1883238,105.113610385,72.13153166877004
19412,183.86024799999998,99.25723651999999,72.1123194885923
7790,118.52376781999999,55.36996135,72.03189553337504
7797,128.59814467500001,61.863226675,71.99025204203393
22379,114.3251539,52.769102345,71.80617661958104
19313,123.661824215,260.3599353,71.77130979340431
11410,12.5122830645,95.11700430549999,71.7383818080229
31633,127.88925145000002,265.87587682,71.61352511078375
11513,103.89344913000001,46.324470215,71.5429084873284
6540,150.063838135,76.22546658499999,71.52603135693683
30541,29.203010699500002,6.935624015,71.4912614473736
15796,132.407736,64.53048324000001,71.39759708771284
28679,297.4678647,183.17024935,71.32132494799464
23368,23.984276979999997,5.0380540495,71.24960546380574
2716,120.281594155,255.0787153,71.23394771535376
3465,21.90658002,4.334765009,71.23077770991688
31270,57.30810561,19.776255081000002,71.22884481220841
8005,120.950148695,57.15250055,71.2154301153009
18115,21.9036986925,4.334765009,71.20741957968981
6091,51.78678927,17.011732109999997,71.08650622180927
9134,256.81879204999996,152.66323035,71.06086389087405
30573,262.66862304999995,157.04662855,71.0362637209127
17229,92.813359175,39.716174121,70.98647145793444
23915,13.895493478999999,96.753643925,70.95828970176919
27264,5.215852385,81.0334591035,70.93748128386208
18337,39.25145555,138.2523572,70.89339180911249
30205,37.53973052,10.40343602,70.78223750067626
9533,169.22128529999998,89.605722735,70.73920737503916
20819,134.83411685000002,274.01888625000004,70.69731688222706
15480,27.77946163,119.71901627000003,70.60600705520271
4571,19.108464535,3.467812007,70.54304299305484
11932,134.1511557,272.7451033,70.42576412535558
7780,46.92250215,14.73820103,70.28193172792089
10685,20.834596225,107.90900216,70.26246204826516
26540,315.26227075,197.5147249,70.19468832370511
11013,48.677447163000004,15.60515403,70.09072585713396
13903,206.06076660000002,115.99027389999999,69.94287867804371
25662,76.77677943,192.91902955,69.92064128873615
9266,402.7589309,266.47723955,69.69713221504539
23200,43.07833485,142.84805257,69.68241004931244
17195,256.0436282,152.844658665,69.6787667040969
22086,72.96430676,28.445785096000005,69.67284483305498
5903,172.5957527,92.41887892,69.5564711913306
24518,7.299312007499999,83.47065415200001,69.51033777127124
3640,243.91748645,143.94506710000002,69.43263032243397
14629,60.8064703,169.05583535,69.31393411808757
23715,395.7506762,261.27552155,69.21263465808748
8043,44.830398530000004,13.87124803,69.0975316430594
29623,186.37018751,102.3004542,69.08786587591241
8973,59.411734554999995,21.182833164999998,68.9921357593029
23299,162.22455592,85.483254905,68.89334394226925
12637,15.984715769999998,2.6008590055000003,68.87248463444334
30784,46.593987541000004,14.73820103,68.85447770516738
31786,50.711924135000004,153.4506813,68.78595868318793
27588,30.946430381,7.802577015,68.64885121892122
14097,246.476408575,146.333629,68.53227361023784
12581,218.27046705,125.57539009999999,68.42405413930246
7952,21.54348942,4.334765009,68.3174740127527
22162,45.53641040000001,144.92705089,68.16187424189175
21777,155.65718775,81.26352064,68.1045770905145
9509,40.65195396,137.33677105,68.06592134253296
27888,38.211166399999996,133.42660034,67.94731213476487
5730,15.641794494500001,96.47494918000001,67.72741475322299
15105,197.7759108,111.06725061000002,67.6922469103414
873,78.15710847,192.19797614500004,67.66626663256463
16396,44.507646586,13.87124803,67.66434530275491
13281,26.416420539999997,114.30500108499999,67.57711838409325
29036,265.8471171,161.54505755,67.34294314763916
1111,320.97379779999994,203.86209065,67.2766177755636
8817,35.07877364,127.80028805,67.27120388899498
2205,91.392691415,210.28895839,67.22332170371675
19777,12.518045725,1.7339060035,67.07264943894297
14212,70.87508448,27.742496055,67.06030274104128
2807,12.5151643925,1.7339060035,67.03681296203716
29517,22.240857294999998,106.87838520000001,67.02488175195273
4721,14.5870986895,93.874090175,66.96658265451734
20993,12.506520399,1.7339060035,66.92936103795769
9934,12.5036390645,1.7339060035,66.8935628408166
5731,106.35440603,230.4767033,66.8455616510992
27874,21.895054695,106.0114322,66.7434145330193
30860,99.73517391,44.966525325000006,66.70750844427674
14062,141.10466505,71.89070158,66.63688952729919
2642,156.44675827500004,82.40916838000001,66.51644259027056
9954,62.549889979999996,23.244067086,66.46632483284402
4616,272.20410524000005,166.9104395,66.42338297220086
11879,58.699960020000006,162.5756745,66.37010175055728
9108,203.3490911,115.72934357,66.33771453630776
9407,73.28994006,183.59484365,66.27185989599111
23136,103.88768647,226.23920470000002,66.16843456922753
8937,38.554087675,131.97138905,66.12639496339057
9543,44.141674655,13.87124803,66.05741070145864
24862,84.404606015,35.806003425,65.96168094123882
25805,266.87876225,163.1816971,65.89636896675802
11789,64.990677535,171.1479381,65.84574781193525
17379,26.056211275,6.06867101,65.83019003447285
10691,59.44342921,21.673825045,65.81870047483282
26941,19.465792465499998,100.99114252000001,65.81154085064968
22063,56.29662978,158.289542645,65.71851874016438
31197,86.19700838,36.951651150000004,65.62914330582797
27711,86.49382832,201.442659945,65.59302729402111
20953,349.46791525000003,227.3670881,65.57066862798155
26487,180.34459525,99.56680005499999,65.5344170241584
14357,36.508085372500005,10.40343602,65.5026585934614
1598,38.222691729999994,130.72847495,65.45872987823479
7821,15.64755716,2.6008590055000003,65.44619772724303
9500,169.24433595,91.76422303999999,65.41948155469665
22551,17.722372784999997,97.63836128999999,65.41040974420162
19113,85.13078722,199.24863090000002,65.35995849682358
6592,337.4339761,218.0606666,65.3487272288417
11331,23.6384743755,5.20171801,65.34648449364997
10511,15.63603183,2.6008590055000003,65.33061969344162
23226,88.24301066500001,203.5347627,65.30672161832099
4218,23.626949045,5.20171801,65.26481021087245
20967,4.1669192445,73.24864646500001,65.15185284751831
3618,281.09700764999997,174.48295498,65.1442212680569
7151,226.50634025,133.32933395,65.11661196992155
24425,176.57822396999998,97.0987362,65.0573758567784
812,47.61122602499999,144.581958575,65.03801071698568
3411,56.282223125,157.42258964,64.98034216170282
24882,11.11178465,85.761949605,64.97808356124193
29599,91.744256675,40.468096355,64.97080055601599
20275,34.418863084499996,9.53648302,64.92255440247477
31064,240.84560165,144.175128665,64.81825564281432
30636,60.143678429999994,22.213450119999997,64.76716637337584
21286,30.2490625075,7.802577015,64.57414133771456
16341,18.428384656,3.467812007,64.54177260307492
19115,8.34536382,0.866953002,64.5094119678467
1103,32.318115469999995,8.66953002,64.5081789319361
18391,8.3424824875,0.866953002,64.45971230235142
15180,18.416859324999997,97.784260885,64.41920584535069
9139,18.41109666,3.467812007,64.39269365520289
7305,8.3367198195,0.866953002,64.36037037659868
21916,52.806909085,151.35391863,64.16426596792053
10168,69.83479532999999,175.9559306,64.0029313737359
9282,69.84343933,175.6463671,63.73180219737
4583,66.713927895,26.008590055,63.7068185997265
5900,43.069690859999994,136.20888766000002,63.68828150335644
12134,61.82659012,163.81858855,63.49931247619165
28716,58.746061335,21.673825045,63.41062090739014
1279,38.216929065,128.45494384,63.391093149950635
27712,89.66079705000001,39.601143355000005,63.280216573517855
19130,15.641794494500001,91.83062060500001,63.21134699790921
16921,221.96192374999998,130.98940529,63.18067554114503
1314,75.05352905000001,30.88298014,63.175165808681015
11685,109.440697465,229.8706807,63.093652560721644
3890,27.439421690000003,6.771960053000001,63.075382485110886
221,61.515363504999996,23.244067086,63.01359070130856
3198,58.374326745,158.010847945,62.827562068988875
22900,12.169361791,1.7339060035,62.80544462793727
23450,309.2366785500001,197.81118399000002,62.76511058428453
7372,295.05589045,186.81948971999998,62.708224182302665
8071,75.448314325,31.210308065,62.70368090516953
14422,50.403578855,17.387693232,62.690817518272766
17125,185.546041,104.671251705,62.488328332450855
30791,91.369640745,204.370846905,62.480890924479596
19614,85.83391775999999,196.56826985500004,62.38085497188668
11147,34.76466569,9.91244414,62.308842021911715
21552,168.2184535,92.3702457,62.28142604661257
11161,109.763449405,52.556805185,62.26786676614197
31077,33.35552328,119.67038305,62.25646502695609
16666,83.767746125,36.29699531,62.084262449100876
17595,2.0863409545,66.08296089999999,61.976147991407075
4596,35.78478551,10.40343602,61.92308970757944
21658,129.64995911,65.822030565,61.89423856078853
2808,15.287347895,2.6008590055000003,61.88224736637186
26945,106.64546333999999,50.70786842,61.70668621913272
13584,92.06988995500001,41.49871332,61.62706507374602
2650,18.0797007165,3.467812007,61.568300481062835
2864,243.6091411,148.11616815000002,61.56591813524731
16460,18.062412723999998,3.467812007,61.422698133202715
2046,1.3889730815,64.136757775,61.38889180763291
22364,54.922063365,19.93991904,61.371885167650596
9667,116.39996955000001,237.0008375,61.369274065511824
15079,60.8064703,159.780282665,61.30803732898894
11032,87.20848420499999,197.07236619,61.24690537879419
18522,46.925383485000005,15.8174511905,61.17948081422887
23295,79.92357883,186.66893017,61.04159927591041
25131,16.339162368,90.73360608,60.99761151714974
29438,20.15451634,97.08097183999999,60.956121922084364
12103,74.00747724,178.1808285,60.90490881705235
7004,22.598185233,100.99114252000001,60.85143309458431
22102,23.272502445,102.02175947,60.78551785624789
21606,112.23593165,230.53844099,60.70780931822066
21751,19.451385803999997,95.577127335,60.633005879456505
789,29.5488133,7.802577015,60.608026252599636
14976,22.9497505,5.20171801,60.55550428926377
30512,51.78678927,18.418310195,60.4537215406971
27419,70.549451195,28.821746214999997,60.41276437274734
26581,39.60878348,127.26066295000001,60.37098814770404
14814,117.80334930000001,237.55822695,60.36932883820915
27934,81.32119591,35.21774515,60.35389724488778
31066,207.37770640000002,121.731617,60.257579832466995
23725,139.02408677,72.80628779,60.225524949205614
9903,47.582412705,139.07067705,60.185962205758884
28127,36.482153385,122.10757809999998,60.04306589079855
18836,1.3889730815,62.420616149999994,59.67357718305355
29086,14.244177415,85.54965247,59.432979866308834
1671,142.81062740000002,75.734474705,59.407690855297105
3760,9.02832503,76.29186415000001,59.30361966319538
30254,71.26986972,29.47640206,59.257365790167476
6578,207.16444505,122.173975705,59.1237195794044
9071,31.280707655,8.66953002,58.972672435768814
4280,96.27426651500001,206.48071399000003,58.821285680212
3739,10.41729811,78.22030292499998,58.773071568783
12771,27.12243241,6.935624015,58.75566961171877
5560,29.868683919,110.363961565,58.71019517082545
8515,14.950189286499999,2.6008590055000003,58.63676503290693
13057,61.1176969045,23.783692170000002,58.60435375436783
525,11.812033859,1.7339060035,58.577951092378825
21772,101.11550298,48.05837622,58.575818024729514
18825,7.990917217,0.866953002,58.53935106000194
23420,103.245063925,215.57483835,58.53177633785471
19981,14.938663954999999,2.6008590055000003,58.52736755433729
28668,133.11374783,69.40487333,58.480341441705924
3647,57.69136553,151.95994130000003,58.47965129283868
8829,37.185283915,121.42205343,58.43941144031132
20100,20.497437615,94.97110470000001,58.400153463597796
5543,18.77706859,92.09155095499999,58.36597677754786
27940,22.601066561,5.20171801,58.19948897983145
22290,50.74650012,141.45923889,58.170827439224745
2691,55.250577975,20.643208081,58.01763205993513
19780,20.1660416715,4.334765009,57.8184331201925
29603,128.93242195,66.80401433,57.78004618598902
2403,4.8642871175,67.13134224000001,57.755230630831115
28736,246.76170325,152.8268943,57.73688180270116
28326,18.05665006,90.030317035,57.53849268146372
17762,180.67310985,103.525603985,57.49048961890207
29814,51.798314595,142.19339674,57.46589548699249
14056,17.722372784999997,89.229761605,57.304945837355405
28095,104.610986335,215.64123590499997,57.16771315949706
28637,93.441575075,200.32788109999998,57.029916918888375
25581,74.382093155,31.79856634,57.0263683153152
23572,95.89388793500001,203.43749630000002,56.85101277057203
8039,28.860089426,7.802577015,56.829792014480866
28018,28.848564099999997,7.802577015,56.76760018266692
15479,28.494117494999998,105.96279897999999,56.63682602568017
6404,36.14211344,117.72417994999999,56.535824491356436
17485,37.865363800000004,120.307274525,56.494245014057825
29593,74.72501444,32.12589426,56.486677862522555
24841,74.0622225725,31.749933140000003,56.3884600677824
1493,24.67588219,99.56680005499999,56.33051956640162
16561,192.5341264,112.84978984,56.26588673323976
31904,8.34536382,71.95709915,56.23424122835794
6979,13.895493478999999,81.59084856000001,56.16636155184355
2796,100.08385782,48.107009415,56.15798618473219
8582,45.18484513,15.60515403,56.068535042292
5840,97.29438635,204.14078535,55.92294043394695
9105,22.2523826265,5.20171801,55.89021998221798
24137,17.385214175999998,3.467812007,55.85483951918443
18188,17.385214175999998,3.467812007,55.85483951918443
23274,22.246619959999997,5.20171801,55.85244758108556
15813,144.611673755,78.45036447000001,55.79730414100682
15210,75.422382325,173.8946967,55.7624636195638
29613,17.37368885,3.467812007,55.762368427800325
21466,203.69489369999997,121.42205343,55.74621788121185
14812,4.518484513,64.415452485,55.69543694619278
12138,42.73541358,14.410873105,55.6718241340668
1231,30.92914239,108.630055565,55.57791420456676
9412,82.70440633,183.70987445000003,55.53378456484129
8541,32.309471474999995,110.72215833499999,55.53133675376358
1702,54.55032877,143.94506710000002,55.5171455478739
1592,112.24457565,56.3519451,55.43705979012946
4485,56.33120575,21.673825045,55.418645985997735
22443,60.086051794999996,23.783692170000002,55.41029142670869
17295,14.60438668,2.6008590055000003,55.39888026524832
30334,14.60438668,2.6008590055000003,55.39888026524832
12517,19.82023907,4.334765009,55.32016300676562
27134,29.891734575,106.55105728500001,55.15338756927777
2532,224.50355795000002,137.500435,55.051050587969534
2432,158.78958054999998,88.85380052,55.04562888453638
8284,12.5122830645,78.05663897,55.037760371901044
22728,35.79919217,11.106725061,54.89628388029536
22437,24.31855426,6.06867101,54.88157754635484
21669,46.22513428,16.308443071,54.880064822753056
17740,246.75305924999998,154.6758311,54.81280354851215
7932,15.97319044,83.63431810899999,54.73863242926434
16611,47.242372765,132.34735015,54.72612158454585
11195,26.416420539999997,6.935624015,54.71770563509301
25991,11.471993917499999,1.7339060035,54.69175147290092
16032,148.3521131,81.59084856000001,54.62703871381159
8920,26.056211275,99.89412797,54.578162427075846
2625,254.83329773999998,161.12046320000002,54.5063934344586
3567,172.67066735,99.19083897499999,54.433304867804274
6253,15.29022923,82.13047364,54.39659696072511
13433,20.497437615,90.75137047000001,54.38612173054106
17270,194.26890205,115.189718475,54.288849366758114
10116,121.25561267999998,62.845210445,54.2885458588823
2111,35.4562709,114.02630638499998,54.138827011292534
3754,168.54984945,96.37768278499999,54.04593149163397
31151,124.40817475000001,65.118741525,53.981953732815704
30654,270.00827369999996,173.3550716,53.88848096546508
17757,15.993359761499999,82.78512947,53.88818655420408
21134,72.58392819,167.61372855000002,53.877823938315224
16373,124.07966014499999,64.955077565,53.817444244618216
1376,233.13997905,144.86065330000002,53.79817899022692
13951,30.24329984,8.66953002,53.68544121453343
2662,4.8614057855,63.008874399999996,53.66114120385338
18873,36.139232109999995,114.53506261000001,53.65960518755709
19620,288.0793304,187.71731154999998,53.657996401492575
12789,55.579092585,143.19314489,53.60746959779464
8921,90.33511428,191.706984225,53.60397305131618
17879,25.021684790000002,97.17823822500002,53.577511783688344
21647,169.2500986,97.14736938,53.51460975373497
9259,35.4620335595,11.106725061,53.40737695398566
27844,38.545443677,117.83921065500002,53.35661573607614
9551,163.01700772,92.697573605,53.34360568405545
16637,63.973439075,26.43318437,53.31445139525862
21575,25.373250064999997,6.60829609,53.28506666290557
25508,28.165602885,7.802577015,53.143060527969574
29242,72.627148155,166.680377965,53.071694135167974
24201,12.157836461499999,75.42491115000001,53.06897520475553
29619,127.1717143,67.39227261,53.02657872139845
19673,225.49198310000003,139.513035705,52.98701557023928
11858,23.9900396425,6.06867101,52.92352364013797
26129,7.639351949999999,0.866953002,52.90412214394927
4091,7.639351949999999,0.866953002,52.90412214394927
20612,7.639351949999999,0.866953002,52.90412214394927
2137,7.639351949999999,0.866953002,52.90412214394927
23134,31.989600856,9.53648302,52.8646147117348
10964,122.390985775,64.15452215,52.864327905308045
21665,23.975632985,6.06867101,52.838469352797546
23355,19.468673797999998,4.334765009,52.836819241236846
3306,89.95761701,190.13674218,52.78231342748951
14713,19.4600298,4.334765009,52.77647912236904
8017,22.598185233,92.41887892,52.7481973802532
8435,6.250378865,64.46408568,52.5693589755538
21520,39.28026887,118.03374348,52.5452263080923
12613,155.026090535,87.332191655,52.47164715250001
18583,159.47254175,90.58770652000001,52.3815063539181
14187,36.47927205,113.60171204,52.357228101605216
16529,92.807596465,44.59056421,52.13843423309559
12163,16.333399704999998,81.524450975,52.13004337791886
6883,70.8952538,163.01803315,52.059310931324326
25371,52.12682921,19.93991904,51.9559374445509
17081,59.786350485,24.27468405,51.95035496211557
16574,92.13327927,44.21460309,51.93305755045963
13322,15.284466559,79.48098142,51.851303880120035
11699,24.335842249,94.21918247,51.8331948167671
12904,29.197248035,101.79169798,51.77194474005679
988,37.20257191300001,12.137342025,51.7630423567378
15395,118.123219895,61.650929520000005,51.728653647691466
12730,34.38716843,10.779397142,51.702971682432256
31660,251.8623023,160.7445021,51.64999987447235
2671,58.02852414,144.32102824999998,51.59605884095663
26982,4.518484513,60.29298463500001,51.59464044931633
11571,53.54461560399999,20.806872045,51.50989783648885
10123,267.1496502,172.81544655000002,51.49390379120406
23552,298.41883255,197.58112245,51.46364010956977
5489,102.52464538500001,205.31730190000002,51.46341850214412
31307,4.172681909,59.47466485,51.42205214472352
12131,15.978953104,80.18427047,51.4106164950531
23511,25.036091455,6.60829609,51.38747377379024
4189,85.10773657499999,181.73280244,51.374343145883365
27848,264.4466187,170.82061015,51.3159944183976
24009,66.362362625,155.70644805,51.26547872870636
17205,31.638035588999998,9.53648302,51.222093609963814
31430,26.0475672765,96.262652005,51.215689789788414
30305,31.626510265,9.53648302,51.1686858416744
3029,25.373250064999997,6.771960053000001,51.09421606189897
3948,10.0743768415,69.73220124,51.038916722461146
20287,34.05000982,108.41775843,51.01158807752854
20075,64.970508215,153.36651940000002,50.948895651984444
2947,45.50759708,125.41172614999999,50.909671993500574
29047,171.36237157,100.00915874500001,50.908147257105924
16835,51.09230273,133.54163110000002,50.904663157615786
4379,11.126191311,1.7339060035,50.87647376467508
2349,11.126191311,1.7339060035,50.87647376467508
17633,11.126191311,1.7339060035,50.87647376467508
26339,84.145243363,39.3888462,50.85538877785647
609,11.1204286505,1.7339060035,50.814062137621455
14385,11.1204286505,1.7339060035,50.814062137621455
16144,156.3372676,89.066097655,50.809572047249375
30681,172.97324996999998,101.25207289,50.80317957864493
21488,6.256141531499999,62.681546485,50.79367856580194
25852,153.92241205,87.332191655,50.77460405175575
9552,48.302831235,18.042349076,50.75263629131422
24486,11.1146659845,1.7339060035,50.75168875561894
5175,19.1142272,84.567668685,50.65946677787761
2431,46.9397901425,17.339060035,50.53349034655771
11061,75.050647715,166.8131731,50.47779446042304
8337,42.729650915,120.79826644500001,50.45361088477133
20170,19.119989864,4.334765009,50.4301556275919
18876,38.59730766,13.004295025,50.368151020571744
16647,274.8984928,179.84833694999998,50.23417108172093
