,control_day14,covid_day14,chi
4106,2615.8778145,1032.2915372,2429.299676770491
23454,238.99384369,19.789773465000003,2428.043175339437
20104,2241.23859825,6034.528256,2384.452573121419
16362,235.8306290305,19.7453950075,2364.745215025533
5637,213.61138235999996,16.67613274,2325.688644218102
31705,257.612651205,24.262301595,2244.3206985082916
30626,2129.4308155,5701.259512500001,2237.744170869774
5756,2698.662194,6516.451937999999,2236.726161424745
8442,15.0623027355,0.10113151699999999,2213.322323932635
3458,195.210954129,14.7990123775,2199.3676264527217
13436,2933.1934205,6761.986881,2167.9514647327464
12216,2353.650771,935.75046595,2148.480121802373
11452,25.769407455,0.303394551,2137.539422145701
31455,155.741459161,10.170406713,2083.5874030221157
18287,18.8185193325,0.16855252850000002,2063.5778346707025
23465,2483.0710005,1028.1506398000001,2058.835713404005
21026,109.722735852,5.304120860499999,2055.6181586924286
29602,3421.7543235000003,7271.4022875,2038.092359737199
25035,1501.0346315000002,4493.0041949999995,1992.4045205371497
10264,125.159401982,7.045696465000001,1980.0522915312097
19582,1735.8335269999998,4736.1856895,1900.7094926569027
767,11.3809588105,0.0674210115,1898.4606531659902
14925,125.159401982,7.3157820744999995,1898.2411738737383
11338,710.24049485,161.264707945,1868.818158965996
17220,635.8598984,2993.9886880000004,1857.3120902654398
18689,11.044031765,0.0674210115,1787.0687631829999
923,11.044031765,0.0674210115,1787.0687631829999
8486,351.37455957000003,50.63599045,1786.154198872692
18939,2358.2766565,5488.85378,1785.5300066276377
29478,1848.683548,4689.6269635,1721.023772869393
15712,13.2216307755,0.10113151699999999,1702.2141652665907
6594,17.0901563875,0.16855252850000002,1698.8216059952113
19877,3121.1639780000005,6386.8793525,1669.8134282231492
12212,7.47499686,0.0337105055,1642.5960331466372
29041,18.40671961,0.20226303399999998,1638.4716113151433
30070,7.437560522,0.0337105055,1626.1101473790432
7807,1877.847444,4615.7679275,1624.043645978749
20493,2517.0930404,5495.860540000001,1614.4979939162065
8113,7.4001241835,0.0337105055,1609.7074093245349
27373,7.362687845,0.0337105055,1593.387819203853
27803,7.362687845,0.0337105055,1593.387819203853
10679,7.362687845,0.0337105055,1593.387819203853
2581,135.666742258,9.945402298000001,1589.2625403917964
31707,1147.5394598,387.83547324999995,1488.1314036169404
3626,961.1792360649999,299.3610095,1463.127632236427
31609,544.51590925,123.18390995000001,1441.102605901942
11567,117.44720435,8.371676484,1421.1574947963009
9447,2325.31786,4960.2707120000005,1399.71726048466
27690,24.490280571000003,0.41579636649999996,1393.9053739006645
23331,2558.0256755,5266.364881500001,1392.82055455821
25360,2727.2445775,1354.274097,1391.9249762660131
2580,76.13511312300001,3.7645071165,1391.2856189836496
31608,663.1935216,173.50854850000002,1382.0147477053429
31904,674.4370060000001,178.64381565,1375.9831914866038
28735,2554.235454,5208.0382725,1352.2691330180778
9945,897.9791054,2857.5034840000003,1343.7379208205778
30004,43.608290611,1.3484202265,1324.4362623885193
19126,16.566047649999998,0.20226303399999998,1323.8872257737328
22175,9.465414174,0.0674210115,1310.0111303194662
31656,540.37181065,129.471257375,1304.0675444486942
9201,33.506458683999995,0.8203224345,1302.3945926482859
17699,22.3126815655,0.3708155625,1298.3421743352728
22731,2160.3171475,4584.327533,1281.7204501020233
9199,164.992601855,17.081361545,1280.795734719786
30213,4541.383123,2692.1056320000002,1270.316884326199
26053,76.415105815,1418.856558075,1270.14182123594
3970,42.141982035,1.3259800195,1256.3884794866624
15827,723.1450080999999,211.6537292,1236.09127691551
1578,111.47595238900001,8.585611383,1233.042330950675
25090,12.997012745,0.1348420225,1226.883375282629
21167,11.118904442,0.10113151699999999,1200.3312501172416
29168,126.126455412,11.057949373,1197.397513356058
18518,26.1063345005,0.5506383895,1186.0662390626517
28073,11.044031765,0.10113151699999999,1184.0726747694139
13594,21.2956090455,0.3708155625,1180.7675474952575
29122,18.4441559485,0.28095434399999997,1174.2188706849515
22286,1108.442975,2928.917807,1131.5198419104795
31481,70.100323505,3.8881792315,1127.532397112126
2735,3075.1753584999997,1698.0448465,1116.865936132613
13647,462.1766578650001,112.24318116500001,1090.9654987000074
16230,1760.93739725,819.2088306999999,1082.5721840651029
24971,39.5525833065,1.3709608245,1063.3683102430382
14009,805.17998455,271.18660910000006,1051.4860079958296
12376,68.92846199499999,4.0681024495,1034.110200663355
3731,40.60709216,1.4946329390000002,1023.5185016984212
2895,5.8589429305,0.0337105055,1006.6100256275117
11971,146.198936085,16.7319822815,1001.7756321491242
23434,57.3914664775,2.9891654865,990.1125804114491
11421,3986.5394109999997,2435.042857,988.5417622749769
2120,1518.04138775,3317.3950465,975.9686572972071
30547,5279.3652935,3459.44176,957.4150679695572
2961,208.09534591,32.520371575,947.9157254289737
26603,768.93531755,269.84996115,923.0543962704403
16389,330.4580456,72.635371368,915.1537342786261
31193,14.8751210435,0.2359735395,908.1723319400795
31658,365.68064905,86.112318955,907.6337989800319
11008,277.41013018,54.89287703,902.0100717687086
17844,14.800248367,0.2359735395,898.9062998351566
24022,286.0913055,1409.03381835,894.9394051042174
31915,249.36563365,46.18600292,893.8197664579191
4726,5.522015885,0.0337105055,893.5343891134661
30592,5.522015885,0.0337105055,893.5343891134661
16002,5.522015885,0.0337105055,893.5343891134661
27605,9.502850512,0.10113151699999999,874.0333645043988
19097,9.465414174,0.10113151699999999,867.0866637963214
13778,1197.8166161,525.0545249999999,862.0225322717574
31758,326.15853419999996,74.09880356000001,857.4242060313952
9167,759.46142855,2095.7397911,852.0331912398685
24392,1410.091107,3009.3443145,849.889728262611
19159,16.640920326999996,0.31466484949999995,847.0810080634653
1767,542.122791,1755.9063614000002,839.0370854390663
9378,7.5873058755,0.0674210115,838.7395429066844
3545,899.4831095,2280.769803,836.5390172785286
2953,408.347934905,109.80615992,811.6775186030414
2298,25.8068437935,0.77534163,808.1290573309022
4921,237.60116,45.7232179315,805.2177059716148
8830,302.10615468500004,68.06442226499999,804.7601183022384
4841,7.362687845,0.0674210115,789.381781552849
16407,743.76208445,1961.5604865,756.0475235110898
27515,345.90791835,88.05394898,755.0901497327131
20029,1102.7343488000001,2463.42945335,751.5909030918283
10829,778.9944629999999,2002.3004045,747.3790761595993
21844,27.872133784000003,0.977604664,739.8856851060686
5989,144.133646105,20.6197599455,739.8573074829266
21995,25.8068437935,0.8428630325,739.3850618731202
7322,777.78136925,1990.765657,739.0778905366534
8529,58.183920952,3.978140841,738.6029592415034
2223,15.2494844275,0.303394551,736.2874575701123
21822,2988.340785,1829.6491809999998,733.7834198610194
28277,21.033554676500003,0.573078596,730.4950566339295
29772,52.100359976,3.270119831,729.1452533374669
23730,22.7118985265,0.674210113,720.3388101811403
24513,1149.5267049499998,2480.5772644999997,714.2271347211922
10219,1194.22184465,2537.6796215000004,711.2319391649199
6110,36.81343922,1.7306064785000002,711.1987435958649
17354,14.987430059,0.303394551,710.6946980079573
2406,879.92839335,368.44121715,710.0702072388913
19094,14.9499937205,0.303394551,707.0755441220764
667,986.5958565999999,2244.23082745,704.7607138085793
20967,284.45507705999995,67.671467665,694.4600867084492
18413,15.6238478115,0.3371050565,693.2097266169158
1820,12.959576407,0.2359735395,686.0517932344454
6945,1075.3299606,2340.7446019500003,684.0875391569755
267,303.79676930000005,76.1186229475,681.0073056926334
12533,12.88470373,0.2359735395,678.0013376544965
19594,632.64916015,234.87888865,673.6288212132754
450,16.7906656805,0.40452606799999996,663.7534454277534
15633,58.93264772,4.4949683335,659.2840521036269
26009,4.7295613974999995,0.0337105055,654.1288916565545
23917,98.09828487,11.596413945,645.2489285924124
16894,256.07141729,59.752410155,645.0141921053055
21357,51.968241025,741.949202445,641.6527244092002
30733,9.4279778355,0.1348420225,640.4707645115836
10798,75.11174919999999,7.225318508999999,637.8358914175786
31478,12.503737025,0.2359735395,637.7749863609903
18850,990.19977955,453.30755245,635.8889499247698
4193,14.9499937205,0.3371050565,633.4420412541622
30793,1065.9508594,2261.622289,632.1259630819405
31714,1386.61233665,718.467578653,621.3466423576464
22627,145.269318995,24.0157604905,612.1990372039267
3031,89.68737954500001,10.304847171999999,611.5167300173907
30777,701.5497020999999,284.50183074999995,611.345545788078
2919,9.203359805,0.1348420225,609.8841685018385
16203,9.203359805,0.1348420225,609.8841685018385
20852,835.2080885,364.4731154,607.9773940425396
28703,284.54788808,73.379913815,607.6855509479819
5243,16.753229341999997,0.4382365735,607.3865239278282
20527,539.8378739999999,195.46144270000002,606.7443522196183
11843,41.206073574499996,2.49467781,600.7076970134866
6742,775.0044768500001,1816.88619255,597.4603769686044
17492,15.2120480895,0.3708155625,593.9939020776206
5982,116.14920332,16.7319822815,590.7120670302252
21072,1599.4251269,879.8836720500001,588.4185849720295
15981,39.290528937999994,2.3261252815,587.4004932355017
5159,817.3679049499999,1859.5470074999998,584.087026254927
30794,11.044031765,0.20226303399999998,581.1440028952071
24954,29.175802315,637.99687216,580.9794863606379
31968,22.91166298,0.8427626415,577.9045465088351
16735,816.33195825,361.4539804,572.4490141287847
17159,652.5209406,1610.7638710499998,570.0584239941028
21623,35.8712393815,2.011460432,569.9762283511841
4116,763.51750045,331.00804655,565.1355900939386
2586,88.22736234850001,10.6535236985,564.8554049533412
14916,1072.5405905,2181.009374,563.3644030334966
27737,92.76345066500001,11.7201864505,560.4015518252321
2959,71.9608054055,7.439052623,559.6218756746987
660,843.8820366,1864.0655145,558.3357025191831
27957,807.2081504,1809.0053841999998,554.7787233884627
29179,78.2066944715,8.7206541875,553.6637149619426
10217,70.8377152535,7.326951982,550.5177406973366
20515,20.8463729845,0.7416311245,545.0157523118305
4262,7.5124331985,0.10113151699999999,543.1283366806882
23299,62.046155176,5.820847962,543.0970181572112
658,113.291458815,17.081361545,541.8995899312464
11631,26.1812071775,1.1575278820000001,540.9671207246438
25978,303.40384374000007,86.851239545,539.9465871680364
21045,953.3520234499999,457.09304130000004,538.7808500959428
6944,251.93205045000002,970.3785371,531.9216516497793
862,170.18808990000002,834.95891255,529.2718479968248
6353,46.671155105,618.467519915,528.6471355114422
21928,41.8361999495,2.87666328,527.6410027043954
9733,6.0086882845,0.0674210115,523.555728754097
19058,20.621754954,0.7641717225,516.014398577736
13856,106.17195123,15.844439617,514.9478019684923
4318,838.65535095,1799.1444009,512.7655204398072
5189,147.14742733,27.81247225,512.0304076508559
11558,16.566047649999998,0.505657585,510.10038550089297
29181,114.50200443,18.192904713,509.83846915172086
22423,272.63652913,76.80530808,499.3127180479367
17150,120.64156392999999,20.2713845915,496.9652099968966
27149,1553.7663128999998,889.537331,495.9883357564341
7078,9.278232482,0.16855252850000002,492.34662685703796
27695,5.821506592,0.0674210115,491.0857925606475
24045,140.46426105,26.531473034999998,489.2559175944348
3275,95.434013475,13.744021483500001,485.5387340293903
13917,35.528020958,2.292314385,481.87639471911064
4279,422.1657923,1172.6817328500001,480.32996612875587
16874,13.633430498,0.3708155625,474.35159878800295
22042,513.9130536499999,203.62520775000002,472.8223405005321
29792,5.709197577,0.0674210115,472.1027185275169
19044,24.303098879,1.1461571925,467.862481499859
4444,93.13152268,13.5742642655,466.27627417848805
29699,403.74108175000003,144.4318953,465.5568220419308
29651,161.030329435,34.553469084999996,462.94617089366574
25779,128.51608965000003,23.7322963775,462.645635210571
5763,1625.553508,961.573448045,458.4876183033014
26644,11.3809588105,0.2696840455,457.7965547588382
16956,183.81647673499998,43.2619494515,456.65013690692945
21933,227.9545436,61.09540927,455.71297487041096
459,290.51945196500003,89.191948005,454.4442044083576
30555,470.76471019999997,1211.666886,453.0420369226581
24172,198.14923879,49.06296737,453.0242974971106
21250,21.18330003,0.9101836529999999,451.5563933506348
8060,186.71794894500002,44.779223379,449.909585183837
24091,613.2697196500001,267.29519085000004,447.8134237946467
7393,89.007234085,12.945034955,446.9248755683852
20678,20.24739157,0.8428630325,446.7341824754332
31742,2234.858512,1437.0699993285,442.89179458760225
14342,5.522015885,0.0674210115,441.2957410763925
14203,5.522015885,0.0674210115,441.2957410763925
24707,5.522015885,0.0674210115,441.2957410763925
28775,5.522015885,0.0674210115,441.2957410763925
12068,30.0434414115,1.8203673055,437.572082066142
328,203.56492512,52.375658625,436.4278159623072
2598,304.7191592,947.0954141999999,435.6976570690959
21411,41.34952755,3.3261701524999996,434.6667913820798
3956,323.21868985000003,960.8742028,423.161067297547
26373,472.24552585,1177.43548425,422.3525484667707
4043,49.4483594,4.753181298,420.27829790756283
7401,115.581366825,21.237618565,419.1026789799705
23215,396.86288275,1064.01341265,418.3122357803023
11565,257.67364075,77.96253476,414.25130308512075
13106,395.87508355,1057.58088305,414.0152040467939
7909,73.60171292499999,9.866008248499998,411.7409947663114
12204,410.53437345,1074.5483103,410.3254400985826
15049,619.0930978,1366.8632160250002,409.08274006841333
18971,8.4483416585,0.16855252850000002,406.7272597293974
30425,58.7829023665,6.697421500000001,405.0659372557837
1021,22.793062581500003,1.157427491,404.4319919901359
11362,427.87748539999996,1090.3486253,402.5024666579964
5004,546.5065858500001,237.42710699499997,402.3555922420023
27494,635.8611462,1381.2063763,402.21325470637566
24421,329.61494815000003,114.92082045000001,401.089796334324
8487,9.203359805,0.20226303399999998,400.56624029928594
12937,55.18870194,6.045751985,399.45891532956
13918,268.7167367,850.6233283,398.0789969918453
12336,49.791577825000005,5.0454059415,396.8401990727561
2971,123.723926415,24.77842635,395.1103207614681
17499,22.7619176265,1.179867698,394.77721095833147
25783,3.681343922,0.0337105055,394.69089364938355
17664,3.681343922,0.0337105055,394.69089364938355
24154,3.681343922,0.0337105055,394.69089364938355
7900,3.681343922,0.0337105055,394.69089364938355
14479,3.681343922,0.0337105055,394.69089364938355
11112,16.035647534,0.606789102,392.3103953747301
19629,61.1851193925,7.4168132,389.79419770346027
16087,130.87426705,27.485733974,388.89952081026945
608,901.9280658,475.39533609999995,382.6923734629658
8994,212.54335492,60.926555574000005,377.30105743471654
26460,86.105761875,13.866488909000001,376.33986461195667
9187,522.58445365,229.33779033500002,374.9648299121036
31456,488.50802756499996,208.8521432,374.4630649304739
12930,135.2731928,29.755608153,374.18024234245974
6657,90.922466795,15.293600442999999,373.9946945133277
10056,13.2216307755,0.4382365735,372.89258178203426
21898,202.198654705,56.760032179999996,372.6635117980555
15711,56.636448291,6.697622281999999,372.3539844669275
13800,13.184194437,0.4382365735,370.71173809302684
1982,709.30177885,1439.5859182,370.46411571808477
16368,501.97559340000004,217.93307187000002,370.20610660344073
14629,399.5793568,157.88218628500002,370.0070515207141
6506,348.73893765,129.71913010499998,369.79646763141443
13382,139.34148287,31.554137595,368.1961443710331
2321,1736.7078708999998,1100.3200080000001,368.06520748682834
12818,22.91166298,1.280999215,365.2505086933124
26565,326.68799850000005,118.67656704,364.5939269835345
9202,20.883809323,1.0788365720000002,363.5740165358915
11551,23.1737173485,1.3147097209999998,363.43856505119976
7540,18.968264686,0.899013745,363.1733456631738
20470,839.52423805,439.97608835000005,362.8349998004921
2490,35.5717486745,2.966624889,358.351371287163
15783,9.4279778355,0.2359735395,358.0610909032979
10707,409.98634690000006,166.11892036,358.0045042332366
25736,229.87731541,70.74022798499999,357.994500660671
10620,79.98476460999998,12.675451302499999,357.4266154163386
13529,17.764010479,0.8090521359999999,355.31778438177855
1352,57.010811675,7.0568663715,353.61256966166
888,11.231213456999999,0.3371050565,352.06116180533957
27789,275.16020665,807.9923680499999,351.3772201925387
20905,607.2456411999999,1276.79972015,351.11431931228475
23419,663.1383537,1349.1780037,348.84233220628107
18925,74.91827613999999,11.5293944995,348.51355947682885
9271,409.92026112,999.6908038299999,347.9368737972278
21322,9.240796143499999,0.2359735395,343.62679095852326
29590,659.7511975499999,1337.2825915,343.26984640765085
14428,95.53847139999999,515.3386239,341.9735293763283
13047,104.961717585,20.755706269999997,341.6242381417123
24125,396.8134875,161.83889085,341.1606492162893
384,5.971251946,0.10113151699999999,340.7277461383591
31720,11.044031765,0.3371050565,340.06692374010896
4405,127.07463469,28.598281051500003,339.0970320373946
7745,462.18674515,201.33984685000001,337.94157200994476
10166,459.1905903,1055.8895349499999,337.2034846081545
28030,13.071885422,0.471947079,336.3903566980263
28843,68.16715249049999,10.057201769,335.75605326559065
13906,510.09522365,1124.2529823,335.50255898662215
18646,117.0105510255,25.161716901,335.2795186124456
22873,11.493267826,0.3708155625,333.61314050522424
1689,62.6451365905,8.720252622,333.46432002210264
31544,369.25529880000005,147.99594645000002,330.7908235100277
8022,435.6981962,1013.915295925,329.74649436506934
14028,114.04018558499999,24.4405181695,328.4750489041063
10117,157.87215841,41.397002907,327.7160397318043
27495,652.0801795,1305.5639965,327.09319514456257
29596,614.7759599000001,1255.0645754999998,326.6521255319777
12134,64.6729902325,9.3716209625,326.3300399551237
18754,27.1171156375,1.9440394204999998,325.96240567174806
22165,1535.7295369,974.4386024,323.31181500397764
2824,65.2345353085,9.607494115,322.07854357278944
20392,70.13209234,451.2226476,321.8588696308495
22954,561.2178717,1176.1847349999998,321.5347314952533
15480,29.669078027,2.3260248905000003,321.4250018901345
15952,309.6610678,824.3603344,321.3586631765745
6305,74.768530785,12.203303442500001,320.7662327551525
21957,159.64456102,42.700241548,320.2786064194935
26881,31.1665315635,2.56199843,319.36761014545175
6599,475.3879421,1054.3083746000002,317.88504695615393
4316,54.577449679,7.124688947999999,316.05092059852484
14301,161.07910075,593.6984567530001,315.2433782833894
28526,9.465414174,0.2696840455,313.557490727432
12586,9.465414174,0.2696840455,313.557490727432
3618,214.66339575,68.477708874,312.07608138189187
29039,503.52686195,233.9123535,310.76590047107163
28173,17.7265741405,0.9101836529999999,310.696624902008
16024,7.4001241835,0.16855252850000002,310.26309167114886
20422,11.605576841,0.40452606799999996,310.14945227046263
15920,33.500167306,3.0004357859999997,310.03283827387384
21394,32.4456584525,2.8316824755,309.7054774870125
25764,67.26238900050001,10.450256755,308.85541340751314
30568,9.390541497,0.2696840455,308.47223645116617
16211,362.55986175,148.839211,306.88496835019816
7397,5.6717612385,0.10113151699999999,306.84712752859406
21919,582.9475332999999,1184.6826671499998,305.63895408425986
1096,338.5679005,847.2574242999999,305.4148883235353
9388,128.582487395,530.14518645,304.1668686122171
15261,93.20639535500001,18.4173067815,303.7038930835073
2903,152.762878095,41.11715286,303.1525068306764
21043,120.97032797,28.3185314,303.13561414588975
27840,348.47059189999993,141.58733629,302.2917343690114
9445,395.83572295,169.881821215,300.53342579048143
10441,386.80607889000004,908.5052762,299.580046042553
19228,120.35465596,28.318129835,299.12717366979354
28028,13.184194437,0.5393680905,296.44251513825986
28679,548.3252643000001,1125.3011201000002,295.8329394949497
16035,709.8387821,376.40144059500005,295.3773517289743
23524,458.97761925,1002.6259056,294.77939638356344
11648,68.33546003,11.12446687,294.22513245828617
20883,280.00868035,749.5795435499999,294.16063640440717
29242,174.34445929999998,51.421196905,293.85018916898775
6898,64.61574396,411.284458915,292.2045686958195
1291,298.42985434999997,115.20187518,291.42314131836633
31088,1270.56280685,790.9363105499999,290.8471553076734
30201,550.2014483500001,270.196001,290.17102494301406
4098,1194.6128985,733.7064394500001,289.5364584141504
5727,44.655572275,373.04617790000003,289.0805381516665
26060,9.652595866,0.303394551,288.0986653857133
25798,408.83403605,924.7259732499999,287.80903593806204
30170,468.41220035000003,218.45170639999998,286.01400998590697
22338,344.8647445,142.833621065,285.76307547250104
9217,137.23875650000002,36.08271605,283.58576181856023
26599,11.5681405025,0.4382365735,282.66641572025173
9128,96.032371,20.294025582499998,282.6593936851584
16609,381.56275535,879.9521502,282.27897260378694
32032,40.488491767,4.573458862,282.0380870340127
15502,24.490280571000003,1.8317379955000002,280.2854736359845
19195,63.418716960000005,10.1357926855,280.10340259855565
10420,354.78667455,839.2820419,279.6863858211565
5616,9.502850512,0.303394551,278.94367153079963
3629,835.3909030499999,472.4420632,278.83177771301564
23693,110.93894894499999,25.935653064999997,278.59565719645104
23203,35.2971115495,3.6070241055000003,278.41833401586246
1659,88.62626736499999,17.945460093999998,278.38664989985773
2706,179.11837225000002,55.2965999765,277.2653525798373
30244,356.21835425,151.41933287999998,276.99659189060964
25480,58.5894293065,8.944755079,275.53506578853563
7419,247.86376040000002,680.50696575,275.0598488425865
20848,288.99340159999997,739.2595316,274.2468364072114
11907,32.2584767605,3.101366521,274.1169325721098
11736,123.66730399999999,31.249638745,273.3159548140956
1272,119.106674055,29.429773396999998,273.25886622166706
29445,18.6313376405,1.1238173765000001,272.7429493473138
31195,17.614265125499998,1.01131517,272.573729142061
21187,85.269579695,17.0915275425,271.9620457417058
11772,497.79593015,241.58594764999998,271.71926087254076
