,control_day1,covid_day1,chi
28738,30.56745475,0.658185865,1359.1363971865746
23979,1018.8226650000001,342.259794195,1337.3972809996808
31715,1106.6925358,388.15309349999995,1330.14251022785
980,43.320414765,1.3320064325,1323.5870272696716
28491,1359.214339,3510.163048,1318.052832726637
12318,917.3276148,295.76158999999996,1306.2694286491844
30610,1087.7018494,381.78221551,1305.2533860062397
10668,88.41170639500001,5.2967563245000004,1304.2123333611758
3982,42.778579101000005,1.3320064325,1289.647214947103
16735,2112.4847065000004,4528.1114055,1288.6724345681814
27481,872.44777545,278.454852075,1267.0908421611798
12101,47.54937405,1.6650080409999999,1264.4834092112799
26400,448.30946405000003,98.20258883000002,1248.1832254799695
29052,166.81927497000004,17.833557159999998,1244.661618106534
9200,1425.7411665,579.09735045,1237.7983610159793
16728,126.85560018999999,10.942148959,1227.9058004625554
23467,223.87059503999998,1643.24156545,1225.999873664908
19674,112.873599,8.944139311499999,1207.6435993405926
30446,1992.1575725,931.7192813499998,1206.9401072260343
3323,20.378303165,0.333001608,1206.64316585242
22987,20.378303165,0.333001608,1206.64316585242
15453,20.378303165,0.333001608,1206.64316585242
12196,79.20050015,4.6229357565,1203.0911532885884
7047,292.59120385,49.23418939,1202.8762374406722
17151,100.768200635,7.3025833245000005,1196.264558861568
13524,41.153072115,1.3320064325,1190.4726834642963
30632,969.4759759,337.98243809999997,1179.8958860849762
16112,1131.590538,3010.6497615000003,1172.7912062614807
29944,35.047509935,0.991187473,1170.1450343448057
7061,503.12735935,123.68736563,1164.0211439616353
11492,210.39078565,28.674080555,1151.5961548355635
23378,2242.6309645,4519.641156,1147.165279993938
28705,362.9373196,73.40259446,1142.062588912683
11143,1611.08858,712.72471565,1132.3553330598818
21073,129.7101484,12.2037992275,1131.4297980857611
30723,220.57993720000002,31.68672973,1126.0437455154345
21758,706.8311033,215.5457609,1119.7681951586235
6757,123.3534903,1353.1301285499999,1117.6682479209078
6905,1148.32136155,2969.915651,1117.2727259912508
927,2199.9449055,4422.774982999999,1117.1659359633884
26338,475.34837064500005,116.22843527250001,1109.6004835613803
26383,143.004944055,14.8834468,1102.9110581335888
7049,516.9639907000001,133.442893335,1102.2575159157975
8793,146.044506,15.471276498,1102.0013936656078
19792,749.39823035,237.85686864999997,1100.134573430954
5122,91.70236425,6.5896760015,1099.3210742436152
23509,310.40569855,57.970404725,1099.2432754403903
27574,979.0836479500001,355.08583705,1096.5609646468783
31298,605.33605325,171.63177985,1095.9473643506701
26403,1205.0422975,479.97698697500005,1095.3018973680441
8601,33.96383861,0.9990048245,1087.762781375479
90,66.553266125,3.6395656354999995,1087.52914652101
21021,39.38219524,1.3320064325,1086.944351739381
298,731.95376305,230.97166158000002,1086.6400850927166
6777,27.56753667,0.6660032164999999,1086.6201306848789
13129,27.56753667,0.6660032164999999,1086.6201306848789
5629,1637.5063635,3619.9787254999997,1085.696067330067
25137,165.04839809,19.7612106475,1068.1717436994456
20748,27.171070885,0.658185865,1067.9856701020772
25556,68.720608795,3.9491151889999996,1062.350978173025
10546,784.44574025,259.53629924,1061.6238347709539
21514,27.171070885,0.6660032164999999,1054.8276565444546
1735,47.54937405,1.9745575944999998,1051.9135530602086
1646,55.13507335,2.632743459,1047.0046500582314
27251,43.320414765,1.6650080409999999,1042.1408585508836
30484,1509.2367084999998,673.28361245,1037.9245326537286
4492,1465.8766495,3307.227413,1025.200934448723
13923,858.33360955,2437.0399283999996,1022.680675902264
1033,2423.4586790000003,1280.8504395,1019.2865214481508
6790,66.9497319,3.9491151889999996,1005.0549340829403
9246,903.0284356,328.7349504,1003.2794101809096
30870,156.48475349999998,18.88728345,1002.4238697048111
19323,2077.305059,1051.4652612,1000.8388575285292
28726,60.989539615,3.3300160819999998,998.37975919198
30154,1060.4514906,2695.2491575,991.5830617235555
18491,37.36022247,1.3163717295,986.9242457044444
25107,1635.3258150000001,3484.7439545,981.5204501021659
9384,206.7433059,31.38499753,979.7845701594998
9383,37.21485259,1.3163717295,978.9794928072291
14102,2021.2052465000002,1021.8578590999998,977.3327981083456
21545,1794.784048,874.8292871,967.4078984118823
21710,358.1665247,80.07511682,965.7785615289289
2292,1268.2123855,544.0461907,963.9193999619184
21850,3186.7199790000004,1853.8737958,958.2523643710102
30586,171.94689185,23.16158289,955.7666359616691
21926,1251.2965485,539.0730903,940.989753593655
6208,172.383001465,23.7494125945,930.210111623602
13590,70.095019845,4.6151184055,929.0373758161717
15792,673.4487442000001,220.78932407,928.0364958564091
30273,1069.7816282,435.33302345000004,924.6370258778527
20315,1514.6418594000002,3236.5653885,916.1009539938107
15903,216.2452519,35.667114325,914.244518716209
20527,618.4590407000001,1954.926925,913.6640264777765
5011,181.1580981,26.429060165000003,905.8617684784654
2917,806.4495504500001,2224.5379981,903.9966262999241
29031,385.19222564999995,94.0064629,901.9502044076937
1319,57.73852565,3.290929324,900.8217599993189
29057,663.4049625,219.45264480000003,898.114764444168
17757,109.622584995,10.879610146000001,896.1879103374855
20921,78.22255481100001,5.947124838,878.3635656013497
11522,30.56745475,0.9990048245,875.1641729401887
29581,1266.9833446000002,566.50591605,866.131516029418
4143,794.9256315,292.08446596500005,865.6716368712868
4118,389.31545895000005,98.186954145,863.208427718714
19108,90.57904905,7.9685865395,856.423969592346
29029,571.8479681,1814.2551245,850.8040139610113
29255,779.3181233,286.07327395,850.4481318755651
29830,840.8362929000001,2206.0787015,844.8868270078485
31714,907.82566885,358.07350584999995,844.0374274710632
25978,832.8276895500001,2191.2018075,842.085944800153
28155,520.86256635,157.48936526999998,838.4063459571151
20769,115.04094164,12.5993396485,832.923161955895
17878,16.981919305,0.333001608,832.3877537596751
4181,16.981919305,0.333001608,832.3877537596751
28693,16.981919305,0.333001608,832.3877537596751
29169,16.981919305,0.333001608,832.3877537596751
24335,240.1653088,45.578989055,830.730049457947
7644,1345.6288035000002,626.25841355,826.3262364865603
30092,240.4164047,46.005798885000004,821.5373837509508
509,34.360304389999996,1.3320064325,818.9663648410334
11006,104.99715994,10.8717927945,814.9147898364291
15794,1381.7996285,2925.0529774999995,814.2180389618994
29875,913.17794335,2269.4587135,810.5446098386038
